Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2023-08-15,3.059999942779541,3.0999999046325684,3.0399999618530273,3.059999942779541,2.961290121078491,418500,2S.BK
2023-08-16,3.0399999618530273,3.059999942779541,3.0399999618530273,3.059999942779541,2.961290121078491,361000,2S.BK
2023-08-17,3.059999942779541,3.0799999237060547,3.0399999618530273,3.0799999237060547,2.980644941329956,309400,2S.BK
2023-08-18,3.0999999046325684,3.119999885559082,3.0799999237060547,3.0999999046325684,2.999999761581421,517900,2S.BK
2023-08-21,3.119999885559082,3.119999885559082,3.0799999237060547,3.0999999046325684,2.999999761581421,411100,2S.BK
2023-08-22,2.9800000190734863,3.0199999809265137,2.9600000381469727,3.0,3.0,106400,2S.BK
2023-08-23,3.0,3.059999942779541,3.0,3.0,3.0,22300,2S.BK
2023-08-24,3.0,3.0399999618530273,3.0,3.059999942779541,3.059999942779541,35000,2S.BK
2023-08-25,3.059999942779541,3.059999942779541,3.0199999809265137,3.0399999618530273,3.0399999618530273,45000,2S.BK
2023-08-28,3.0199999809265137,3.059999942779541,3.0199999809265137,3.059999942779541,3.059999942779541,13700,2S.BK
2023-08-29,3.0,3.0999999046325684,3.0,3.0999999046325684,3.0999999046325684,89900,2S.BK
2023-08-30,3.0399999618530273,3.0999999046325684,3.0399999618530273,3.0799999237060547,3.0799999237060547,64100,2S.BK
2023-08-31,3.0399999618530273,3.0799999237060547,3.0399999618530273,3.0799999237060547,3.0799999237060547,64200,2S.BK
2023-09-01,3.0799999237060547,3.0799999237060547,3.059999942779541,3.0799999237060547,3.0799999237060547,98300,2S.BK
2023-09-04,3.0799999237060547,3.0799999237060547,3.0399999618530273,3.0399999618530273,3.0399999618530273,19400,2S.BK
2023-09-05,3.059999942779541,3.059999942779541,3.0399999618530273,3.059999942779541,3.059999942779541,26900,2S.BK
2023-09-06,3.0399999618530273,3.059999942779541,3.0,3.0399999618530273,3.0399999618530273,121400,2S.BK
2023-09-07,3.0799999237060547,3.0799999237060547,3.0399999618530273,3.059999942779541,3.059999942779541,25700,2S.BK
2023-09-08,3.0399999618530273,3.059999942779541,3.0399999618530273,3.0399999618530273,3.0399999618530273,110200,2S.BK
2023-09-11,3.0399999618530273,3.059999942779541,3.0199999809265137,3.0399999618530273,3.0399999618530273,333600,2S.BK
2023-09-12,3.0399999618530273,3.059999942779541,3.0399999618530273,3.0399999618530273,3.0399999618530273,341600,2S.BK
2023-09-13,3.0199999809265137,3.0399999618530273,3.0199999809265137,3.0199999809265137,3.0199999809265137,268100,2S.BK
2023-09-14,3.0199999809265137,3.059999942779541,3.0199999809265137,3.0399999618530273,3.0399999618530273,39000,2S.BK
2023-09-15,3.0399999618530273,3.0399999618530273,3.0199999809265137,3.0199999809265137,3.0199999809265137,36300,2S.BK
