Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2023-08-15,3.0,3.0199999809265137,2.9200000762939453,2.940000057220459,2.8951830863952637,9612800,AAI.BK
2023-08-16,2.9200000762939453,2.940000057220459,2.819999933242798,2.819999933242798,2.7770121097564697,19284300,AAI.BK
2023-08-17,2.859999895095825,3.0999999046325684,2.8399999141693115,3.0999999046325684,3.052743911743164,32997600,AAI.BK
2023-08-18,3.1600000858306885,3.1600000858306885,3.0399999618530273,3.0999999046325684,3.052743911743164,15055700,AAI.BK
2023-08-21,3.0799999237060547,3.180000066757202,3.0199999809265137,3.119999885559082,3.072438955307007,12593200,AAI.BK
2023-08-22,3.140000104904175,3.240000009536743,3.0999999046325684,3.2200000286102295,3.170914649963379,17958500,AAI.BK
2023-08-23,3.240000009536743,3.3399999141693115,3.2200000286102295,3.2799999713897705,3.2300000190734863,26712500,AAI.BK
2023-08-24,3.240000009536743,3.359999895095825,3.200000047683716,3.3399999141693115,3.3399999141693115,13534700,AAI.BK
2023-08-25,3.359999895095825,3.440000057220459,3.2799999713897705,3.359999895095825,3.359999895095825,17694400,AAI.BK
2023-08-28,3.4200000762939453,4.079999923706055,3.4000000953674316,3.819999933242798,3.819999933242798,129807200,AAI.BK
2023-08-29,3.759999990463257,3.9200000762939453,3.759999990463257,3.819999933242798,3.819999933242798,47450500,AAI.BK
2023-08-30,3.859999895095825,4.260000228881836,3.799999952316284,4.179999828338623,4.179999828338623,78782600,AAI.BK
2023-08-31,4.199999809265137,4.239999771118164,3.759999990463257,3.940000057220459,3.940000057220459,65770800,AAI.BK
2023-09-01,3.9200000762939453,3.9200000762939453,3.680000066757202,3.7200000286102295,3.7200000286102295,41288700,AAI.BK
2023-09-04,3.740000009536743,3.8399999141693115,3.7200000286102295,3.7799999713897705,3.7799999713897705,20910100,AAI.BK
2023-09-05,3.819999933242798,4.019999980926514,3.799999952316284,3.940000057220459,3.940000057220459,44847300,AAI.BK
2023-09-06,3.940000057220459,3.9600000381469727,3.799999952316284,3.8399999141693115,3.8399999141693115,18960000,AAI.BK
2023-09-07,3.8399999141693115,3.9600000381469727,3.8399999141693115,3.9200000762939453,3.9200000762939453,14472100,AAI.BK
2023-09-08,3.9200000762939453,4.0,3.859999895095825,3.880000114440918,3.880000114440918,27472500,AAI.BK
2023-09-11,3.880000114440918,3.880000114440918,3.759999990463257,3.799999952316284,3.799999952316284,15839000,AAI.BK
2023-09-12,3.799999952316284,3.880000114440918,3.7799999713897705,3.799999952316284,3.799999952316284,8970700,AAI.BK
2023-09-13,3.819999933242798,3.9600000381469727,3.5199999809265137,3.619999885559082,3.619999885559082,74468100,AAI.BK
2023-09-14,3.6600000858306885,3.740000009536743,3.619999885559082,3.7200000286102295,3.7200000286102295,15937800,AAI.BK
2023-09-15,3.759999990463257,3.759999990463257,3.6600000858306885,3.700000047683716,3.700000047683716,9779100,AAI.BK
